2024.08.05,18:30,2406.30,2409.73,2401.96,2402.78,26175
2024.08.05,19:00,2402.80,2408.28,2399.05,2406.91,24373
2024.08.05,19:30,2406.91,2408.76,2402.37,2403.07,23501
2024.08.05,20:00,2403.00,2406.66,2400.23,2403.46,23054
2024.08.05,20:30,2403.43,2406.45,2400.88,2405.06,20430
2024.08.05,21:00,2405.06,2408.91,2404.11,2405.83,19698
2024.08.05,21:30,2405.83,2407.68,2403.75,2404.99,19706
2024.08.05,22:00,2405.01,2409.64,2404.63,2408.48,20080
2024.08.05,22:30,2408.50,2413.15,2407.66,2407.70,17631
2024.08.05,23:00,2407.68,2408.66,2405.45,2407.22,4619
2024.08.05,23:30,2407.12,2411.60,2407.00,2409.94,3621
2024.08.06,01:00,2410.11,2412.54,2410.09,2410.30,2083
2024.08.06,01:30,2410.31,2411.02,2407.95,2408.96,2140
